Id,QtdProduto,ValorTotalConsumo,ValorProduto,PrecoCompraProduto,Tipo,DataConsumacao,Hospedagem_Id,Movimentacao_Id,Produto_Id
4907,2,5.0,2.5,1.0,1,2032-03-25,4642,14907,30
4908,2,13.0,6.5,2.5,1,2031-07-15,5771,14908,27
4909,1,2.0,2.0,0.5,1,2031-01-24,3390,14909,40
4910,2,5.0,2.5,1.0,1,2031-11-17,9638,14910,10
4911,3,19.5,6.5,2.5,1,2032-06-11,5869,14911,35
4912,1,4.5,4.5,1.5,1,2032-02-12,3438,14912,1
4913,1,6.5,6.5,2.5,1,2032-04-23,8812,14913,33
4914,3,9.0,3.0,1.0,1,2031-02-16,7936,14914,37
4915,1,5.0,5.0,2.0,1,2032-11-18,8308,14915,22
4916,2,8.0,4.0,1.5,1,2030-01-19,8030,14916,13
4917,2,13.0,6.5,2.5,1,2030-11-24,4929,14917,15
4918,1,2.0,2.0,0.5,1,2030-12-17,4355,14918,2
4919,3,18.0,6.0,2.0,1,2030-04-03,253,14919,9
4920,2,4.0,2.0,0.5,1,2032-02-08,2134,14920,40
4921,1,5.0,5.0,2.0,1,2030-04-01,3028,14921,22
4922,3,6.0,2.0,0.5,1,2031-09-22,1205,14922,40
4923,2,11.0,5.5,2.0,1,2031-02-11,7583,14923,25
4924,1,5.0,5.0,2.0,1,2032-10-15,1004,14924,22
4925,2,4.0,2.0,0.5,1,2032-06-28,4653,14925,2
4926,1,6.5,6.5,2.5,1,2031-11-12,9564,14926,33
4927,3,9.0,3.0,1.0,1,2031-06-22,398,14927,14
4928,2,6.0,3.0,1.0,1,2031-12-15,1664,14928,5
4929,3,9.0,3.0,1.0,1,2031-01-17,4119,14929,14
4930,2,13.0,6.5,2.5,1,2031-10-15,7310,14930,28
4931,2,13.0,6.5,2.5,1,2030-09-21,2654,14931,21
4932,3,6.0,2.0,0.5,1,2031-06-14,6924,14932,6
4933,2,13.0,6.5,2.5,1,2032-04-25,7361,14933,33
4934,2,4.0,2.0,0.5,1,2032-02-16,9555,14934,2
4935,1,3.0,3.0,1.0,1,2031-01-06,2727,14935,18
4936,1,2.5,2.5,1.0,1,2031-10-29,625,14936,10
4937,2,11.0,5.5,2.0,1,2030-12-27,6,14937,4
4938,2,4.0,2.0,0.5,1,2032-11-27,9502,14938,26
4939,1,3.0,3.0,1.0,1,2032-07-24,9181,14939,37
4940,1,3.0,3.0,1.0,1,2030-01-09,9917,14940,37
4941,3,19.5,6.5,2.5,1,2030-03-01,9988,14941,34
4942,2,8.0,4.0,1.5,1,2030-12-18,593,14942,32
4943,3,9.0,3.0,1.0,1,2030-11-16,9903,14943,20
4944,3,6.0,2.0,0.5,1,2030-07-06,659,14944,2
4945,2,5.0,2.5,1.0,1,2030-05-14,9325,14945,30
4946,1,2.0,2.0,0.5,1,2031-07-25,4359,14946,36
4947,3,19.5,6.5,2.5,1,2031-11-02,9686,14947,21
4948,2,14.0,7.0,2.5,1,2031-04-18,1178,14948,24
4949,2,10.0,5.0,2.0,1,2031-04-05,8436,14949,7
4950,2,4.0,2.0,0.5,1,2030-03-05,5120,14950,40
4951,1,6.5,6.5,2.5,1,2031-11-26,2491,14951,15
4952,3,19.5,6.5,2.5,1,2031-11-23,2075,14952,15
4953,3,18.0,6.0,2.0,1,2032-12-09,2237,14953,9
4954,2,13.0,6.5,2.5,1,2032-01-10,7070,14954,34
4955,1,5.0,5.0,2.0,1,2031-12-07,3917,14955,7
4956,3,18.0,6.0,2.0,1,2031-02-11,2042,14956,8
4957,2,7.0,3.5,1.0,1,2031-11-07,8852,14957,29
4958,2,6.0,3.0,1.0,1,2032-10-10,5649,14958,5
4959,3,16.5,5.5,2.0,1,2032-08-09,1532,14959,39
4960,2,11.0,5.5,2.0,1,2030-11-14,5700,14960,12
4961,2,9.0,4.5,1.5,1,2030-03-03,20,14961,31
4962,1,3.0,3.0,1.0,1,2031-02-14,6904,14962,18
4963,3,13.5,4.5,1.5,1,2031-08-02,1199,14963,1
4964,3,15.0,5.0,2.0,1,2030-11-29,6063,14964,22
4965,2,6.0,3.0,1.0,1,2030-11-05,8089,14965,37
4966,1,3.5,3.5,1.0,1,2032-06-02,2088,14966,29
4967,3,16.5,5.5,2.0,1,2032-09-21,5556,14967,17
4968,2,4.0,2.0,0.5,1,2032-09-15,849,14968,26
4969,1,3.0,3.0,1.0,1,2030-01-25,9042,14969,37
4970,1,3.0,3.0,1.0,1,2030-06-16,3451,14970,5
4971,2,11.0,5.5,2.0,1,2031-05-24,7429,14971,17
4972,1,6.5,6.5,2.5,1,2032-09-25,962,14972,15
4973,3,13.5,4.5,1.5,1,2032-09-01,5562,14973,31
4974,3,10.5,3.5,1.0,1,2031-03-17,9533,14974,29
4975,2,13.0,6.5,2.5,1,2032-05-10,627,14975,34
4976,2,4.0,2.0,0.5,1,2032-03-07,3876,14976,23
4977,3,16.5,5.5,2.0,1,2032-09-06,6194,14977,17
4978,3,19.5,6.5,2.5,1,2032-01-05,2913,14978,34
4979,3,18.0,6.0,2.0,1,2031-12-14,9973,14979,19
4980,2,4.0,2.0,0.5,1,2031-12-03,9363,14980,23
4981,3,19.5,6.5,2.5,1,2031-02-04,9557,14981,35
4982,3,22.5,7.5,3.0,1,2030-05-31,7471,14982,11
4983,1,7.0,7.0,2.5,1,2032-01-26,7529,14983,24
4984,3,9.0,3.0,1.0,1,2031-05-13,4578,14984,14
4985,3,16.5,5.5,2.0,1,2030-01-11,3607,14985,25
4986,2,4.0,2.0,0.5,1,2030-05-10,8796,14986,40
4987,1,4.0,4.0,1.5,1,2030-04-04,1805,14987,13
4988,2,13.0,6.5,2.5,1,2031-08-28,8225,14988,27
4989,1,4.0,4.0,1.5,1,2032-10-02,9990,14989,13
4990,2,12.0,6.0,2.0,1,2032-04-23,1382,14990,9
4991,2,14.0,7.0,2.5,1,2030-01-26,1285,14991,24
4992,3,16.5,5.5,2.0,1,2031-10-30,3724,14992,39
4993,2,8.0,4.0,1.5,1,2030-12-25,4809,14993,32
4994,3,19.5,6.5,2.5,1,2030-08-08,1240,14994,33
4995,1,2.0,2.0,0.5,1,2031-12-24,3245,14995,26
4996,3,22.5,7.5,3.0,1,2031-04-02,5798,14996,11
4997,3,6.0,2.0,0.5,1,2031-04-27,9383,14997,6
4998,3,16.5,5.5,2.0,1,2030-05-05,3648,14998,17
4999,3,18.0,6.0,2.0,1,2032-11-15,8454,14999,3
5000,2,11.0,5.5,2.0,1,2032-09-30,1102,15000,25
5001,2,13.0,6.5,2.5,1,2032-12-17,8738,15001,28
5002,2,4.0,2.0,0.5,1,2032-09-15,7450,15002,26
5003,2,4.0,2.0,0.5,1,2031-08-01,9287,15003,36
5004,3,13.5,4.5,1.5,1,2032-03-10,2556,15004,1
5005,1,6.5,6.5,2.5,1,2031-06-30,6840,15005,33
5006,2,13.0,6.5,2.5,1,2031-06-25,9764,15006,28
5007,2,12.0,6.0,2.0,1,2032-05-16,9370,15007,19
5008,3,7.5,2.5,1.0,1,2032-09-05,9250,15008,10
5009,2,4.0,2.0,0.5,1,2031-05-18,6812,15009,6
5010,2,10.0,5.0,2.0,1,2030-12-06,7749,15010,7
5011,3,16.5,5.5,2.0,1,2032-07-08,8128,15011,25
5012,1,2.0,2.0,0.5,1,2031-07-18,8682,15012,40
5013,2,8.0,4.0,1.5,1,2030-01-24,1949,15013,13
5014,3,16.5,5.5,2.0,1,2031-02-09,8784,15014,12
5015,1,4.5,4.5,1.5,1,2031-07-30,2197,15015,1
5016,3,21.0,7.0,2.5,1,2032-02-13,5174,15016,24
5017,1,2.0,2.0,0.5,1,2032-01-13,874,15017,38
5018,2,4.0,2.0,0.5,1,2032-04-20,3666,15018,2
5019,2,12.0,6.0,2.0,1,2032-07-27,1804,15019,8
5020,3,6.0,2.0,0.5,1,2030-12-24,8924,15020,2
5021,1,6.5,6.5,2.5,1,2031-11-21,6214,15021,34
5022,3,19.5,6.5,2.5,1,2031-12-31,990,15022,33
5023,2,4.0,2.0,0.5,1,2030-06-01,6888,15023,23
5024,3,16.5,5.5,2.0,1,2030-02-23,9696,15024,25
5025,2,6.0,3.0,1.0,1,2030-03-18,9807,15025,14
5026,1,5.5,5.5,2.0,1,2030-08-20,6435,15026,39
5027,1,6.5,6.5,2.5,1,2031-06-01,3049,15027,35
5028,3,9.0,3.0,1.0,1,2030-05-12,9325,15028,14
5029,2,10.0,5.0,2.0,1,2032-10-08,9497,15029,22
5030,3,9.0,3.0,1.0,1,2031-04-18,5824,15030,20
5031,1,3.0,3.0,1.0,1,2030-12-30,1218,15031,37
5032,2,13.0,6.5,2.5,1,2030-10-15,7138,15032,33
5033,1,2.0,2.0,0.5,1,2032-08-26,532,15033,40
5034,2,11.0,5.5,2.0,1,2032-05-06,2188,15034,4
5035,1,5.5,5.5,2.0,1,2031-08-27,3841,15035,25
5036,2,11.0,5.5,2.0,1,2032-11-26,5126,15036,12
5037,2,13.0,6.5,2.5,1,2031-11-16,5820,15037,15
5038,3,9.0,3.0,1.0,1,2031-06-11,7778,15038,20
5039,2,15.0,7.5,3.0,1,2032-05-23,8378,15039,11
5040,3,7.5,2.5,1.0,1,2030-02-23,7052,15040,16
5041,1,6.5,6.5,2.5,1,2031-04-23,7041,15041,28
5042,3,19.5,6.5,2.5,1,2031-11-21,6584,15042,27
5043,1,3.0,3.0,1.0,1,2031-03-19,1510,15043,14
5044,3,19.5,6.5,2.5,1,2032-08-23,4384,15044,21
5045,2,11.0,5.5,2.0,1,2030-06-20,1081,15045,4
5046,2,4.0,2.0,0.5,1,2030-01-14,49,15046,2
5047,1,6.5,6.5,2.5,1,2031-01-07,165,15047,27
5048,3,15.0,5.0,2.0,1,2031-12-28,1462,15048,22
5049,2,7.0,3.5,1.0,1,2032-02-04,8394,15049,29
5050,2,9.0,4.5,1.5,1,2032-06-02,3631,15050,31
5051,1,5.5,5.5,2.0,1,2032-06-10,6293,15051,12
5052,2,8.0,4.0,1.5,1,2030-01-15,9741,15052,32
5053,2,13.0,6.5,2.5,1,2032-11-04,4910,15053,34
5054,2,9.0,4.5,1.5,1,2032-06-30,8781,15054,31
5055,1,6.5,6.5,2.5,1,2031-12-19,1515,15055,28
5056,3,19.5,6.5,2.5,1,2030-10-31,5595,15056,15
5057,3,6.0,2.0,0.5,1,2030-01-24,952,15057,6
5058,3,6.0,2.0,0.5,1,2031-10-23,898,15058,2
5059,1,3.0,3.0,1.0,1,2032-11-16,454,15059,5
5060,2,11.0,5.5,2.0,1,2031-02-22,3167,15060,4
5061,1,6.0,6.0,2.0,1,2032-12-11,3518,15061,8
5062,3,18.0,6.0,2.0,1,2030-11-30,819,15062,9
5063,3,16.5,5.5,2.0,1,2031-05-07,1168,15063,17
5064,3,16.5,5.5,2.0,1,2030-04-28,9332,15064,25
5065,2,13.0,6.5,2.5,1,2031-06-23,245,15065,35
5066,3,9.0,3.0,1.0,1,2030-06-24,1978,15066,5
5067,3,18.0,6.0,2.0,1,2032-10-13,8346,15067,3
5068,3,18.0,6.0,2.0,1,2032-02-17,5847,15068,3
5069,1,6.5,6.5,2.5,1,2032-01-10,7070,15069,15
5070,3,12.0,4.0,1.5,1,2032-12-09,1773,15070,32
5071,1,5.5,5.5,2.0,1,2031-09-13,1601,15071,39
5072,3,6.0,2.0,0.5,1,2030-11-26,9033,15072,38
5073,3,12.0,4.0,1.5,1,2031-03-21,2748,15073,32
5074,3,6.0,2.0,0.5,1,2031-09-26,1528,15074,38
5075,1,5.5,5.5,2.0,1,2030-04-18,1520,15075,39
5076,1,2.0,2.0,0.5,1,2031-03-25,9089,15076,23
5077,3,18.0,6.0,2.0,1,2032-10-25,6122,15077,8
5078,1,2.0,2.0,0.5,1,2030-10-05,6978,15078,23
5079,3,21.0,7.0,2.5,1,2030-01-04,5993,15079,24
5080,2,12.0,6.0,2.0,1,2030-02-20,3969,15080,3
5081,2,12.0,6.0,2.0,1,2030-02-23,8246,15081,19
5082,1,5.5,5.5,2.0,1,2031-08-14,6822,15082,25
5083,3,10.5,3.5,1.0,1,2031-10-04,3925,15083,29
5084,1,3.0,3.0,1.0,1,2031-11-26,8901,15084,14
5085,2,4.0,2.0,0.5,1,2032-05-17,1857,15085,2
5086,1,6.0,6.0,2.0,1,2032-01-04,2784,15086,9
5087,3,12.0,4.0,1.5,1,2032-01-22,840,15087,13
5088,2,13.0,6.5,2.5,1,2032-02-07,2595,15088,33
5089,3,6.0,2.0,0.5,1,2030-04-27,9332,15089,26
5090,1,5.5,5.5,2.0,1,2030-12-07,6280,15090,17
5091,3,12.0,4.0,1.5,1,2031-04-13,4089,15091,13
5092,1,7.5,7.5,3.0,1,2030-05-28,2909,15092,11
5093,2,4.0,2.0,0.5,1,2032-06-08,7994,15093,6
5094,2,4.0,2.0,0.5,1,2032-01-11,4635,15094,26
5095,2,4.0,2.0,0.5,1,2032-07-04,4507,15095,23
5096,3,9.0,3.0,1.0,1,2030-08-20,3251,15096,5
5097,1,7.0,7.0,2.5,1,2031-05-24,2947,15097,24
5098,2,6.0,3.0,1.0,1,2030-01-12,3935,15098,18
5099,2,13.0,6.5,2.5,1,2030-07-15,9352,15099,21
5100,2,13.0,6.5,2.5,1,2031-07-08,8931,15100,33
5101,3,19.5,6.5,2.5,1,2030-01-09,543,15101,33
5102,3,10.5,3.5,1.0,1,2032-04-14,8607,15102,29
5103,1,5.5,5.5,2.0,1,2031-05-30,6617,15103,25
5104,1,2.0,2.0,0.5,1,2030-05-09,8796,15104,23
5105,1,3.0,3.0,1.0,1,2030-09-24,6798,15105,18
5106,3,9.0,3.0,1.0,1,2030-11-30,7257,15106,20
5107,3,9.0,3.0,1.0,1,2031-01-22,4349,15107,5
5108,3,7.5,2.5,1.0,1,2032-07-27,4284,15108,30
5109,2,9.0,4.5,1.5,1,2031-11-18,6878,15109,1
5110,2,9.0,4.5,1.5,1,2032-12-06,4214,15110,31
5111,3,19.5,6.5,2.5,1,2031-08-30,5067,15111,33
5112,3,18.0,6.0,2.0,1,2030-01-12,1502,15112,9
5113,1,6.5,6.5,2.5,1,2030-11-09,6677,15113,35
5114,3,13.5,4.5,1.5,1,2031-02-05,8502,15114,31
5115,2,12.0,6.0,2.0,1,2031-10-20,4906,15115,3
5116,2,11.0,5.5,2.0,1,2031-04-27,1453,15116,39
5117,1,2.5,2.5,1.0,1,2032-10-15,1155,15117,16
5118,2,14.0,7.0,2.5,1,2032-08-20,9782,15118,24
5119,1,6.5,6.5,2.5,1,2031-08-08,3911,15119,28
5120,2,13.0,6.5,2.5,1,2031-09-29,9273,15120,33
5121,2,13.0,6.5,2.5,1,2031-01-09,3728,15121,27
5122,1,3.0,3.0,1.0,1,2032-02-19,9167,15122,5
5123,1,4.0,4.0,1.5,1,2031-12-21,6213,15123,32
5124,1,2.5,2.5,1.0,1,2031-06-21,7849,15124,10
5125,2,13.0,6.5,2.5,1,2031-03-04,1230,15125,35
5126,2,10.0,5.0,2.0,1,2030-10-16,7607,15126,22
5127,1,6.0,6.0,2.0,1,2030-02-12,4931,15127,9
5128,1,2.0,2.0,0.5,1,2032-08-15,9926,15128,23
5129,1,3.0,3.0,1.0,1,2030-05-07,8843,15129,5
5130,3,6.0,2.0,0.5,1,2031-09-17,7559,15130,36
5131,2,4.0,2.0,0.5,1,2030-11-29,4017,15131,40
5132,2,11.0,5.5,2.0,1,2032-08-06,4432,15132,4
5133,1,3.0,3.0,1.0,1,2032-07-05,2066,15133,37
5134,3,15.0,5.0,2.0,1,2030-11-02,9444,15134,7
5135,2,12.0,6.0,2.0,1,2030-02-24,5910,15135,3
5136,1,2.0,2.0,0.5,1,2030-09-05,1866,15136,6
5137,2,4.0,2.0,0.5,1,2032-11-18,6620,15137,36
5138,3,7.5,2.5,1.0,1,2032-04-01,2127,15138,16
5139,1,2.0,2.0,0.5,1,2030-06-05,6847,15139,6
5140,1,4.0,4.0,1.5,1,2030-12-10,7055,15140,13
5141,3,18.0,6.0,2.0,1,2031-12-23,6673,15141,9
5142,2,13.0,6.5,2.5,1,2032-11-22,5793,15142,15
5143,1,2.5,2.5,1.0,1,2032-12-11,3464,15143,30
5144,3,19.5,6.5,2.5,1,2032-01-23,801,15144,27
5145,2,12.0,6.0,2.0,1,2032-10-24,5061,15145,8
5146,2,6.0,3.0,1.0,1,2032-01-20,6320,15146,14
5147,3,7.5,2.5,1.0,1,2030-03-21,9601,15147,16
5148,1,7.5,7.5,3.0,1,2031-09-18,8650,15148,11
5149,2,10.0,5.0,2.0,1,2032-12-18,1725,15149,7
5150,2,9.0,4.5,1.5,1,2030-03-18,9807,15150,1
5151,3,7.5,2.5,1.0,1,2030-01-22,7428,15151,30
5152,1,6.5,6.5,2.5,1,2031-12-21,9081,15152,35
5153,2,6.0,3.0,1.0,1,2030-09-24,945,15153,37
5154,3,19.5,6.5,2.5,1,2030-02-27,4041,15154,28
5155,3,13.5,4.5,1.5,1,2030-12-02,5234,15155,1
5156,2,4.0,2.0,0.5,1,2031-07-13,9632,15156,2
5157,2,13.0,6.5,2.5,1,2031-12-12,6428,15157,33
5158,2,13.0,6.5,2.5,1,2031-10-30,1703,15158,15
5159,2,9.0,4.5,1.5,1,2030-02-22,3664,15159,1
5160,2,6.0,3.0,1.0,1,2032-10-23,8880,15160,37
5161,1,3.0,3.0,1.0,1,2032-08-27,3693,15161,5
5162,2,8.0,4.0,1.5,1,2032-02-03,8394,15162,32
5163,1,5.5,5.5,2.0,1,2032-10-22,579,15163,39
5164,3,18.0,6.0,2.0,1,2032-01-29,8134,15164,3
5165,1,6.5,6.5,2.5,1,2030-03-10,2185,15165,28
5166,3,6.0,2.0,0.5,1,2032-05-03,5533,15166,6
5167,3,16.5,5.5,2.0,1,2031-10-18,8279,15167,12
5168,3,9.0,3.0,1.0,1,2030-01-21,3222,15168,37
5169,1,5.5,5.5,2.0,1,2031-11-21,2075,15169,39
5170,1,6.5,6.5,2.5,1,2030-05-03,9063,15170,27
5171,1,6.0,6.0,2.0,1,2030-09-05,9600,15171,3
5172,2,5.0,2.5,1.0,1,2032-09-17,5697,15172,10
5173,1,5.5,5.5,2.0,1,2030-01-02,3862,15173,12
5174,3,6.0,2.0,0.5,1,2032-04-15,8920,15174,40
5175,3,16.5,5.5,2.0,1,2030-04-15,2063,15175,17
5176,2,6.0,3.0,1.0,1,2031-10-30,3724,15176,20
5177,2,4.0,2.0,0.5,1,2032-06-03,7745,15177,6
5178,3,12.0,4.0,1.5,1,2031-10-06,9307,15178,32
5179,1,3.0,3.0,1.0,1,2031-10-15,6858,15179,18
5180,3,6.0,2.0,0.5,1,2032-11-04,1406,15180,38
5181,2,4.0,2.0,0.5,1,2032-09-02,1380,15181,40
5182,3,6.0,2.0,0.5,1,2030-05-24,5689,15182,6
5183,1,2.5,2.5,1.0,1,2031-09-18,3109,15183,30
5184,2,13.0,6.5,2.5,1,2032-09-21,2169,15184,35
5185,2,10.0,5.0,2.0,1,2031-01-15,3758,15185,7
5186,1,2.5,2.5,1.0,1,2031-11-15,54,15186,16
5187,1,3.5,3.5,1.0,1,2031-01-27,1312,15187,29
5188,2,12.0,6.0,2.0,1,2031-03-13,4111,15188,3
5189,2,13.0,6.5,2.5,1,2030-09-13,6624,15189,15
5190,3,13.5,4.5,1.5,1,2032-11-21,8600,15190,31
5191,3,18.0,6.0,2.0,1,2032-06-26,4739,15191,8
5192,1,3.5,3.5,1.0,1,2030-07-19,3303,15192,29
5193,3,16.5,5.5,2.0,1,2031-01-16,3110,15193,39
5194,2,14.0,7.0,2.5,1,2032-08-01,4969,15194,24
5195,3,18.0,6.0,2.0,1,2031-05-24,1414,15195,3
5196,2,4.0,2.0,0.5,1,2031-12-08,7372,15196,23
5197,1,2.0,2.0,0.5,1,2032-08-04,8057,15197,36
5198,3,19.5,6.5,2.5,1,2030-01-01,2345,15198,34
5199,3,16.5,5.5,2.0,1,2032-10-14,1840,15199,17
5200,2,12.0,6.0,2.0,1,2031-06-02,8224,15200,19
5201,1,3.0,3.0,1.0,1,2032-06-14,903,15201,5
5202,2,13.0,6.5,2.5,1,2030-01-13,7277,15202,15
5203,3,13.5,4.5,1.5,1,2030-05-15,9325,15203,1
5204,2,14.0,7.0,2.5,1,2032-02-24,103,15204,24
5205,1,6.0,6.0,2.0,1,2030-06-25,517,15205,8
5206,3,9.0,3.0,1.0,1,2032-03-26,4870,15206,18
5207,2,8.0,4.0,1.5,1,2032-02-02,7970,15207,13
5208,2,11.0,5.5,2.0,1,2032-08-18,534,15208,17
5209,3,10.5,3.5,1.0,1,2032-09-11,447,15209,29
5210,2,6.0,3.0,1.0,1,2031-02-12,8283,15210,37
5211,3,13.5,4.5,1.5,1,2030-08-12,3277,15211,31
5212,3,19.5,6.5,2.5,1,2032-05-17,7672,15212,35
5213,1,7.0,7.0,2.5,1,2031-09-04,4689,15213,24
5214,2,4.0,2.0,0.5,1,2032-07-27,3126,15214,6
5215,3,16.5,5.5,2.0,1,2032-04-30,3366,15215,4
5216,3,18.0,6.0,2.0,1,2030-06-26,2501,15216,9
5217,2,6.0,3.0,1.0,1,2032-05-22,5973,15217,14
5218,3,19.5,6.5,2.5,1,2032-01-31,6281,15218,33
5219,2,4.0,2.0,0.5,1,2030-07-22,3199,15219,36
5220,1,6.5,6.5,2.5,1,2032-12-30,9452,15220,15
5221,1,2.0,2.0,0.5,1,2030-06-02,4064,15221,2
5222,1,6.0,6.0,2.0,1,2030-03-22,7044,15222,19
5223,3,19.5,6.5,2.5,1,2031-03-10,9069,15223,33
5224,3,7.5,2.5,1.0,1,2030-04-27,1029,15224,10
5225,1,3.0,3.0,1.0,1,2031-03-11,8653,15225,18
5226,3,18.0,6.0,2.0,1,2032-01-22,8518,15226,8
5227,2,13.0,6.5,2.5,1,2030-08-21,5404,15227,15
5228,2,8.0,4.0,1.5,1,2030-05-09,2164,15228,13
5229,3,15.0,5.0,2.0,1,2031-04-02,4196,15229,7
5230,3,6.0,2.0,0.5,1,2031-03-21,5704,15230,26
5231,3,6.0,2.0,0.5,1,2031-09-09,5428,15231,6
5232,2,4.0,2.0,0.5,1,2031-11-30,3812,15232,38
5233,3,7.5,2.5,1.0,1,2032-04-05,3573,15233,16
5234,3,12.0,4.0,1.5,1,2032-03-20,1751,15234,13
5235,1,5.5,5.5,2.0,1,2032-11-20,5890,15235,4
5236,1,5.5,5.5,2.0,1,2032-10-29,3755,15236,39
5237,3,19.5,6.5,2.5,1,2030-11-24,4668,15237,34
5238,2,12.0,6.0,2.0,1,2031-06-09,581,15238,8
5239,1,6.5,6.5,2.5,1,2031-10-14,2818,15239,21
5240,3,6.0,2.0,0.5,1,2030-12-27,3879,15240,2
5241,3,19.5,6.5,2.5,1,2030-01-31,3092,15241,27
5242,1,5.5,5.5,2.0,1,2031-07-08,8163,15242,12
5243,1,2.5,2.5,1.0,1,2031-04-12,4590,15243,16
5244,1,2.0,2.0,0.5,1,2031-01-07,1957,15244,23
5245,1,3.0,3.0,1.0,1,2030-02-22,4452,15245,14
5246,2,8.0,4.0,1.5,1,2031-06-03,4181,15246,32
5247,3,13.5,4.5,1.5,1,2030-01-25,303,15247,31
5248,2,5.0,2.5,1.0,1,2032-10-20,7703,15248,30
5249,3,6.0,2.0,0.5,1,2030-03-16,4007,15249,40
5250,2,15.0,7.5,3.0,1,2032-02-18,1660,15250,11
5251,1,7.0,7.0,2.5,1,2031-09-11,7635,15251,24
5252,3,9.0,3.0,1.0,1,2030-11-04,4640,15252,37
5253,2,5.0,2.5,1.0,1,2031-08-28,1738,15253,30
5254,3,22.5,7.5,3.0,1,2030-05-21,1222,15254,11
5255,3,16.5,5.5,2.0,1,2032-04-04,1968,15255,17
5256,1,7.0,7.0,2.5,1,2031-10-13,6421,15256,24
5257,1,3.0,3.0,1.0,1,2032-07-01,9412,15257,18
5258,1,5.0,5.0,2.0,1,2030-05-01,6672,15258,7
5259,2,13.0,6.5,2.5,1,2031-03-13,508,15259,35
5260,1,6.5,6.5,2.5,1,2031-03-04,8886,15260,35
5261,1,6.0,6.0,2.0,1,2031-05-23,7654,15261,8
5262,2,4.0,2.0,0.5,1,2031-10-21,4906,15262,40
5263,3,9.0,3.0,1.0,1,2030-05-07,8118,15263,18
5264,2,13.0,6.5,2.5,1,2030-10-09,550,15264,34
5265,1,3.0,3.0,1.0,1,2031-06-16,7007,15265,20
5266,2,5.0,2.5,1.0,1,2032-03-21,3516,15266,16
5267,1,2.5,2.5,1.0,1,2031-02-16,7125,15267,30
5268,2,13.0,6.5,2.5,1,2031-12-13,7009,15268,28
5269,1,4.0,4.0,1.5,1,2031-10-26,8657,15269,13
5270,2,9.0,4.5,1.5,1,2031-03-04,4925,15270,31
5271,1,6.5,6.5,2.5,1,2031-06-27,5546,15271,27
5272,1,5.0,5.0,2.0,1,2030-12-23,7107,15272,22
5273,3,15.0,5.0,2.0,1,2031-06-09,7867,15273,7
5274,1,6.5,6.5,2.5,1,2030-11-18,1169,15274,28
5275,3,6.0,2.0,0.5,1,2030-12-01,122,15275,6
5276,3,13.5,4.5,1.5,1,2031-06-08,3993,15276,1
5277,3,19.5,6.5,2.5,1,2030-02-08,4431,15277,35
5278,2,13.0,6.5,2.5,1,2031-07-06,1646,15278,21
5279,3,19.5,6.5,2.5,1,2030-07-19,620,15279,33
5280,1,2.5,2.5,1.0,1,2032-10-13,2590,15280,10
5281,3,19.5,6.5,2.5,1,2032-05-30,2240,15281,34
5282,1,3.0,3.0,1.0,1,2031-09-26,5969,15282,5
5283,3,9.0,3.0,1.0,1,2032-05-23,9653,15283,20
5284,3,21.0,7.0,2.5,1,2030-04-21,714,15284,24
5285,1,6.5,6.5,2.5,1,2030-07-30,6073,15285,27
5286,3,7.5,2.5,1.0,1,2032-09-17,1508,15286,30
5287,3,12.0,4.0,1.5,1,2032-06-07,1326,15287,13
5288,3,6.0,2.0,0.5,1,2031-12-03,2201,15288,38
5289,2,5.0,2.5,1.0,1,2032-01-02,9158,15289,10
5290,1,3.5,3.5,1.0,1,2030-09-20,5863,15290,29
5291,3,9.0,3.0,1.0,1,2033-01-01,5667,15291,37
5292,2,13.0,6.5,2.5,1,2032-09-16,9061,15292,28
5293,3,12.0,4.0,1.5,1,2031-06-13,1843,15293,32
5294,1,6.5,6.5,2.5,1,2031-06-03,3970,15294,21
5295,2,11.0,5.5,2.0,1,2032-05-03,7319,15295,39
5296,3,16.5,5.5,2.0,1,2031-07-21,3339,15296,25
5297,1,2.0,2.0,0.5,1,2032-07-08,200,15297,38
5298,3,19.5,6.5,2.5,1,2030-08-22,5404,15298,28
5299,2,13.0,6.5,2.5,1,2032-03-09,7880,15299,27
5300,2,10.0,5.0,2.0,1,2031-05-26,6986,15300,22
5301,1,2.0,2.0,0.5,1,2031-12-19,1519,15301,2
5302,2,6.0,3.0,1.0,1,2032-12-30,4520,15302,20
5303,2,4.0,2.0,0.5,1,2032-07-13,5362,15303,2
5304,3,19.5,6.5,2.5,1,2030-01-14,4953,15304,27
5305,2,5.0,2.5,1.0,1,2030-03-27,3046,15305,16
5306,2,4.0,2.0,0.5,1,2030-09-12,5399,15306,23
5307,1,3.0,3.0,1.0,1,2031-06-03,8968,15307,18
5308,1,6.5,6.5,2.5,1,2030-12-24,5557,15308,33
5309,3,6.0,2.0,0.5,1,2031-06-02,8968,15309,38
5310,3,12.0,4.0,1.5,1,2030-02-26,1330,15310,32
5311,1,4.0,4.0,1.5,1,2030-12-29,2084,15311,13
5312,3,9.0,3.0,1.0,1,2032-02-14,8212,15312,14
5313,2,6.0,3.0,1.0,1,2032-10-28,8294,15313,5
5314,1,5.0,5.0,2.0,1,2031-08-23,273,15314,22
5315,3,9.0,3.0,1.0,1,2031-07-26,3234,15315,14
5316,2,13.0,6.5,2.5,1,2032-08-17,9585,15316,27
