Id,Obeservacao,QuantidadePessoas,Codigo,DataEntrada,DataSaida,QuantidadeDiaria,Desconto,ValorTotal,Sinal,ValorPago,Status,Tipo,ValorDiaria,Apartamento_Id,Cliente_Id,Movimentacao_Id,Reserva_Id
3254,-,2,H3254,2031-01-14,2031-01-15,1,0.0,100.0,0.0,105.5,0,1,100.0,22,909,3254,
3255,-,3,H3255,2030-01-26,2030-01-29,3,0.0,450.0,0.0,454.0,0,1,150.0,33,1826,3255,
3256,-,4,H3256,2031-04-12,2031-04-14,2,0.0,400.0,0.0,400.0,0,1,200.0,20,383,3256,
3257,-,3,H3257,2030-08-26,2030-08-27,1,0.0,150.0,0.0,172.0,0,1,150.0,71,1798,3257,
3258,-,2,H3258,2032-12-11,2032-12-12,1,0.0,100.0,0.0,100.0,0,1,100.0,22,409,3258,
3259,-,1,H3259,2030-03-04,2030-03-05,1,0.0,50.0,0.0,83.0,0,1,50.0,1,916,3259,
3260,-,3,H3260,2031-07-03,2031-07-04,1,0.0,150.0,0.0,156.0,0,1,150.0,54,1038,3260,
3261,-,3,H3261,2031-05-13,2031-05-15,2,0.0,300.0,0.0,329.5,0,1,150.0,54,1453,3261,
3262,-,2,H3262,2031-09-17,2031-09-21,4,0.0,400.0,0.0,405.0,0,1,100.0,65,1799,3262,
3263,-,3,H3263,2032-02-04,2032-02-05,1,0.0,150.0,0.0,150.0,0,1,150.0,36,1742,3263,
3264,-,3,H3264,2030-06-23,2030-06-27,4,0.0,600.0,0.0,614.0,0,1,150.0,14,1859,3264,
3265,-,3,H3265,2030-11-24,2030-11-26,2,0.0,300.0,0.0,302.0,0,1,150.0,71,1456,3265,
3266,-,3,H3266,2032-09-20,2032-09-21,1,0.0,150.0,0.0,163.0,0,1,150.0,33,1770,3266,
3267,-,3,H3267,2031-07-29,2031-07-31,2,0.0,300.0,0.0,306.0,0,1,150.0,33,1060,3267,
3268,-,2,H3268,2032-11-18,2032-11-19,1,0.0,100.0,0.0,100.0,0,1,100.0,47,123,3268,
3269,-,4,H3269,2031-09-13,2031-09-14,1,0.0,200.0,0.0,243.5,0,1,200.0,41,738,3269,
3270,-,2,H3270,2030-04-06,2030-04-09,3,0.0,300.0,0.0,300.0,0,1,100.0,5,1826,3270,
3271,-,2,H3271,2030-11-07,2030-11-08,1,0.0,100.0,0.0,100.0,0,1,100.0,5,1746,3271,
3272,-,2,H3272,2031-10-20,2031-10-21,1,0.0,100.0,0.0,100.0,0,1,100.0,7,387,3272,
3273,-,4,H3273,2030-04-25,2030-04-27,2,0.0,400.0,0.0,402.0,0,1,200.0,19,98,3273,
3274,-,3,H3274,2031-05-06,2031-05-07,1,0.0,150.0,0.0,156.0,0,1,150.0,73,148,3274,
3275,-,4,H3275,2030-09-26,2030-09-29,3,0.0,600.0,0.0,615.0,0,1,200.0,60,1168,3275,
3276,-,4,H3276,2032-09-24,2032-09-25,1,0.0,200.0,0.0,219.5,0,1,200.0,40,327,3276,
3277,-,3,H3277,2030-08-10,2030-08-12,2,0.0,300.0,0.0,346.5,0,1,150.0,35,583,3277,
3278,-,4,H3278,2031-05-07,2031-05-08,1,0.0,200.0,0.0,204.0,0,1,200.0,61,379,3278,
3279,-,3,H3279,2032-03-05,2032-03-09,4,0.0,600.0,0.0,621.5,0,1,150.0,56,1387,3279,
3280,-,4,H3280,2032-03-13,2032-03-14,1,0.0,200.0,0.0,223.0,0,1,200.0,61,1561,3280,
3281,-,3,H3281,2031-11-27,2031-11-28,1,0.0,150.0,0.0,153.0,0,1,150.0,30,698,3281,
3282,-,2,H3282,2031-07-05,2031-07-08,3,0.0,300.0,0.0,314.0,0,1,100.0,69,826,3282,
3283,-,4,H3283,2030-05-05,2030-05-10,5,0.0,1000.0,0.0,1014.5,0,1,200.0,59,642,3283,
3284,-,3,H3284,2030-12-19,2030-12-22,3,0.0,450.0,0.0,454.0,0,1,150.0,50,229,3284,
3285,-,2,H3285,2030-07-26,2030-07-27,1,0.0,100.0,0.0,108.5,0,1,100.0,43,1556,3285,
3286,-,3,H3286,2031-08-17,2031-08-18,1,0.0,150.0,0.0,150.0,0,1,150.0,14,267,3286,
3287,-,2,H3287,2030-01-25,2030-01-26,1,0.0,100.0,0.0,100.0,0,1,100.0,67,1382,3287,
3288,-,2,H3288,2032-10-09,2032-10-13,4,0.0,400.0,0.0,402.0,0,1,100.0,25,1203,3288,
3289,-,4,H3289,2032-03-29,2032-03-30,1,0.0,200.0,0.0,212.0,0,1,200.0,20,1356,3289,
3290,-,2,H3290,2031-01-23,2031-01-26,3,0.0,300.0,0.0,304.0,0,1,100.0,3,425,3290,
3291,-,3,H3291,2030-06-29,2030-06-30,1,0.0,150.0,0.0,150.0,0,1,150.0,77,281,3291,
3292,-,2,H3292,2031-03-27,2031-03-28,1,0.0,100.0,0.0,128.0,0,1,100.0,49,473,3292,
3293,-,3,H3293,2030-06-12,2030-06-13,1,0.0,150.0,0.0,166.0,0,1,150.0,32,194,3293,
3294,-,2,H3294,2032-10-03,2032-10-05,2,0.0,200.0,0.0,200.0,0,1,100.0,3,1117,3294,
3295,-,2,H3295,2030-03-04,2030-03-08,4,0.0,400.0,0.0,404.0,0,1,100.0,62,1856,3295,
3296,-,3,H3296,2030-08-31,2030-09-01,1,0.0,150.0,0.0,157.5,0,1,150.0,32,883,3296,
3297,-,2,H3297,2032-12-28,2032-12-29,1,0.0,100.0,0.0,100.0,0,1,100.0,22,1477,3297,
3298,-,3,H3298,2030-07-24,2030-07-25,1,0.0,150.0,0.0,159.0,0,1,150.0,35,1090,3298,
3299,-,2,H3299,2031-03-05,2031-03-10,5,0.0,500.0,0.0,510.0,0,1,100.0,44,31,3299,
3300,-,2,H3300,2030-11-08,2030-11-09,1,0.0,100.0,0.0,123.5,0,1,100.0,43,1066,3300,
3301,-,2,H3301,2031-12-12,2031-12-13,1,0.0,100.0,0.0,106.0,0,1,100.0,2,54,3301,
3302,-,2,H3302,2032-05-08,2032-05-10,2,0.0,200.0,0.0,200.0,0,1,100.0,69,791,3302,
3303,-,3,H3303,2030-07-19,2030-07-20,1,0.0,150.0,0.0,162.0,0,1,150.0,35,832,3303,
3304,-,3,H3304,2031-05-27,2031-05-28,1,0.0,150.0,0.0,152.5,0,1,150.0,35,817,3304,
3305,-,2,H3305,2031-08-02,2031-08-05,3,0.0,300.0,0.0,300.0,0,1,100.0,26,1462,3305,
3306,-,2,H3306,2032-08-26,2032-08-29,3,0.0,300.0,0.0,318.0,0,1,100.0,2,1119,3306,
3307,-,3,H3307,2031-11-03,2031-11-04,1,0.0,150.0,0.0,150.0,0,1,150.0,17,1666,3307,
3308,-,2,H3308,2032-02-29,2032-03-01,1,0.0,100.0,0.0,103.0,0,1,100.0,25,1221,3308,
3309,-,3,H3309,2031-05-27,2031-05-28,1,0.0,150.0,0.0,157.5,0,1,150.0,71,1477,3309,
3310,-,2,H3310,2031-12-07,2031-12-12,5,0.0,500.0,0.0,504.0,0,1,100.0,7,38,3310,
3311,-,2,H3311,2031-06-18,2031-06-19,1,0.0,100.0,0.0,121.0,0,1,100.0,67,149,3311,
3312,-,3,H3312,2031-10-29,2031-11-02,4,0.0,600.0,0.0,618.0,0,1,150.0,54,1776,3312,
3313,-,2,H3313,2030-02-17,2030-02-18,1,0.0,100.0,0.0,123.5,0,1,100.0,68,635,3313,
3314,-,3,H3314,2030-08-13,2030-08-15,2,0.0,300.0,0.0,308.0,0,1,150.0,33,1958,3314,
3315,-,2,H3315,2030-11-23,2030-11-24,1,0.0,100.0,0.0,106.5,0,1,100.0,22,1200,3315,
3316,-,3,H3316,2030-01-18,2030-01-19,1,0.0,150.0,0.0,156.5,0,1,150.0,13,1711,3316,
3317,-,4,H3317,2032-10-05,2032-10-06,1,0.0,200.0,0.0,216.5,0,1,200.0,59,682,3317,
3318,-,2,H3318,2031-05-18,2031-05-19,1,0.0,100.0,0.0,112.0,0,1,100.0,45,628,3318,
3319,-,3,H3319,2031-12-14,2031-12-16,2,0.0,300.0,0.0,310.5,0,1,150.0,10,1202,3319,
3320,-,2,H3320,2030-03-27,2030-03-31,4,0.0,400.0,0.0,445.5,0,1,100.0,8,1536,3320,
3321,-,3,H3321,2030-09-30,2030-10-03,3,0.0,450.0,0.0,469.5,0,1,150.0,51,1856,3321,
3322,-,2,H3322,2030-05-06,2030-05-08,2,0.0,200.0,0.0,200.0,0,1,100.0,63,743,3322,
3323,-,3,H3323,2031-11-03,2031-11-04,1,0.0,150.0,0.0,180.5,0,1,150.0,13,1024,3323,
3324,-,2,H3324,2031-05-01,2031-05-02,1,0.0,100.0,0.0,131.5,0,1,100.0,25,307,3324,
3325,-,2,H3325,2032-10-03,2032-10-04,1,0.0,100.0,0.0,131.5,0,1,100.0,64,1963,3325,
3326,-,4,H3326,2031-02-21,2031-02-23,2,0.0,400.0,0.0,406.5,0,1,200.0,41,475,3326,
3327,-,2,H3327,2030-03-18,2030-03-20,2,0.0,200.0,0.0,220.0,0,1,100.0,46,1551,3327,
3328,-,2,H3328,2032-09-12,2032-09-14,2,0.0,200.0,0.0,209.0,0,1,100.0,43,36,3328,
3329,-,2,H3329,2032-07-31,2032-08-01,1,0.0,100.0,0.0,106.0,0,1,100.0,7,19,3329,
3330,-,3,H3330,2031-04-21,2031-04-23,2,0.0,300.0,0.0,331.5,0,1,150.0,17,280,3330,
3331,-,3,H3331,2031-01-05,2031-01-06,1,0.0,150.0,0.0,174.5,0,1,150.0,12,306,3331,
3332,-,4,H3332,2032-03-08,2032-03-12,4,0.0,800.0,0.0,803.5,0,1,200.0,39,1251,3332,
3333,-,2,H3333,2030-04-22,2030-04-25,3,0.0,300.0,0.0,328.0,0,1,100.0,42,1206,3333,
3334,-,3,H3334,2031-02-22,2031-02-23,1,0.0,150.0,0.0,159.5,0,1,150.0,73,1288,3334,
3335,-,2,H3335,2031-12-31,2032-01-01,1,0.0,100.0,0.0,118.0,0,1,100.0,69,1243,3335,
3336,-,2,H3336,2030-09-23,2030-09-24,1,0.0,100.0,0.0,100.0,0,1,100.0,45,1973,3336,
3337,-,2,H3337,2030-02-04,2030-02-05,1,0.0,100.0,0.0,115.5,0,1,100.0,4,1552,3337,
3338,-,2,H3338,2032-03-27,2032-03-28,1,0.0,100.0,0.0,147.5,0,1,100.0,28,178,3338,
3339,-,2,H3339,2031-07-20,2031-07-21,1,0.0,100.0,0.0,135.5,0,1,100.0,29,1855,3339,
3340,-,2,H3340,2032-02-01,2032-02-02,1,0.0,100.0,0.0,100.0,0,1,100.0,48,1019,3340,
3341,-,2,H3341,2032-10-07,2032-10-09,2,0.0,200.0,0.0,245.0,0,1,100.0,5,225,3341,
3342,-,4,H3342,2030-05-15,2030-05-16,1,0.0,200.0,0.0,219.0,0,1,200.0,80,1337,3342,
3343,-,3,H3343,2032-02-14,2032-02-15,1,0.0,150.0,0.0,174.0,0,1,150.0,36,58,3343,
3344,-,2,H3344,2031-11-20,2031-11-23,3,0.0,300.0,0.0,305.0,0,1,100.0,64,800,3344,
3345,-,2,H3345,2031-04-16,2031-04-20,4,0.0,400.0,0.0,400.0,0,1,100.0,48,1162,3345,
3346,-,3,H3346,2031-11-23,2031-11-27,4,0.0,600.0,0.0,608.0,0,1,150.0,14,1124,3346,
3347,-,3,H3347,2032-03-03,2032-03-04,1,0.0,150.0,0.0,168.0,0,1,150.0,16,657,3347,
3348,-,2,H3348,2031-06-28,2031-07-01,3,0.0,300.0,0.0,307.5,0,1,100.0,62,569,3348,
3349,-,3,H3349,2030-10-07,2030-10-09,2,0.0,300.0,0.0,307.0,0,1,150.0,52,1854,3349,
3350,-,3,H3350,2031-02-07,2031-02-10,3,0.0,450.0,0.0,474.0,0,1,150.0,31,539,3350,
3351,-,4,H3351,2030-12-08,2030-12-11,3,0.0,600.0,0.0,600.0,0,1,200.0,60,1642,3351,
3352,-,3,H3352,2031-05-13,2031-05-14,1,0.0,150.0,0.0,161.0,0,1,150.0,17,1856,3352,
3353,-,2,H3353,2030-03-22,2030-03-25,3,0.0,300.0,0.0,300.0,0,1,100.0,49,1773,3353,
3354,-,4,H3354,2031-08-13,2031-08-17,4,0.0,800.0,0.0,800.0,0,1,200.0,78,62,3354,
3355,-,2,H3355,2030-07-23,2030-07-25,2,0.0,200.0,0.0,229.5,0,1,100.0,45,1839,3355,
3356,-,2,H3356,2030-04-24,2030-04-27,3,0.0,300.0,0.0,304.5,0,1,100.0,66,1356,3356,
3357,-,3,H3357,2030-09-23,2030-09-28,5,0.0,750.0,0.0,789.5,0,1,150.0,15,1802,3357,
3358,-,2,H3358,2030-06-06,2030-06-09,3,0.0,300.0,0.0,302.0,0,1,100.0,46,752,3358,
3359,-,4,H3359,2031-10-28,2031-10-29,1,0.0,200.0,0.0,227.5,0,1,200.0,19,351,3359,
3360,-,2,H3360,2032-09-09,2032-09-10,1,0.0,100.0,0.0,105.5,0,1,100.0,66,489,3360,
3361,-,4,H3361,2030-06-01,2030-06-03,2,0.0,400.0,0.0,406.5,0,1,200.0,80,451,3361,
3362,-,4,H3362,2032-02-13,2032-02-14,1,0.0,200.0,0.0,238.5,0,1,200.0,38,848,3362,
3363,-,3,H3363,2030-02-24,2030-02-26,2,0.0,300.0,0.0,312.0,0,1,150.0,10,970,3363,
3364,-,2,H3364,2030-09-04,2030-09-05,1,0.0,100.0,0.0,103.0,0,1,100.0,46,1791,3364,
3365,-,2,H3365,2032-11-26,2032-11-27,1,0.0,100.0,0.0,111.0,0,1,100.0,45,1451,3365,
3366,-,4,H3366,2032-04-30,2032-05-01,1,0.0,200.0,0.0,219.5,0,1,200.0,39,396,3366,
3367,-,3,H3367,2031-05-24,2031-05-25,1,0.0,150.0,0.0,156.0,0,1,150.0,70,1080,3367,
3368,-,4,H3368,2031-02-01,2031-02-02,1,0.0,200.0,0.0,200.0,0,1,200.0,79,910,3368,
3369,-,3,H3369,2030-09-24,2030-09-26,2,0.0,300.0,0.0,319.5,0,1,150.0,35,187,3369,
3370,-,2,H3370,2030-11-26,2030-11-27,1,0.0,100.0,0.0,122.5,0,1,100.0,44,1974,3370,
3371,-,2,H3371,2031-09-20,2031-09-24,4,0.0,400.0,0.0,419.5,0,1,100.0,24,915,3371,
3372,-,2,H3372,2031-02-16,2031-02-17,1,0.0,100.0,0.0,105.5,0,1,100.0,49,1334,3372,
3373,-,4,H3373,2032-03-12,2032-03-13,1,0.0,200.0,0.0,211.0,0,1,200.0,80,1860,3373,
3374,-,3,H3374,2031-01-15,2031-01-16,1,0.0,150.0,0.0,162.0,0,1,150.0,11,1511,3374,
3375,-,3,H3375,2031-08-16,2031-08-19,3,0.0,450.0,0.0,450.0,0,1,150.0,12,34,3375,
3376,-,1,H3376,2031-08-31,2031-09-03,3,0.0,150.0,0.0,160.0,0,1,50.0,1,1134,3376,
3377,-,2,H3377,2032-07-16,2032-07-17,1,0.0,100.0,0.0,100.0,0,1,100.0,45,154,3377,
3378,-,2,H3378,2030-02-19,2030-02-20,1,0.0,100.0,0.0,136.5,0,1,100.0,2,1087,3378,
3379,-,3,H3379,2030-11-20,2030-11-22,2,0.0,300.0,0.0,312.0,0,1,150.0,51,1907,3379,
3380,-,3,H3380,2031-11-01,2031-11-02,1,0.0,150.0,0.0,150.0,0,1,150.0,36,179,3380,
3381,-,4,H3381,2031-12-12,2031-12-13,1,0.0,200.0,0.0,203.0,0,1,200.0,20,623,3381,
3382,-,2,H3382,2031-07-14,2031-07-15,1,0.0,100.0,0.0,100.0,0,1,100.0,9,161,3382,
3383,-,3,H3383,2030-03-18,2030-03-20,2,0.0,300.0,0.0,307.0,0,1,150.0,73,1580,3383,
3384,-,1,H3384,2032-12-12,2032-12-13,1,0.0,50.0,0.0,63.0,0,1,50.0,1,1778,3384,
3385,-,3,H3385,2032-12-20,2032-12-24,4,0.0,600.0,0.0,602.0,0,1,150.0,72,1837,3385,
3386,-,3,H3386,2030-04-13,2030-04-18,5,0.0,750.0,0.0,756.5,0,1,150.0,30,351,3386,
3387,-,2,H3387,2030-02-08,2030-02-09,1,0.0,100.0,0.0,119.5,0,1,100.0,63,1708,3387,
3388,-,2,H3388,2032-05-13,2032-05-14,1,0.0,100.0,0.0,118.5,0,1,100.0,49,308,3388,
3389,-,4,H3389,2031-07-07,2031-07-11,4,0.0,800.0,0.0,839.0,0,1,200.0,59,1695,3389,
3390,-,4,H3390,2031-01-23,2031-01-24,1,0.0,200.0,0.0,227.5,0,1,200.0,59,776,3390,
3391,-,3,H3391,2032-09-30,2032-10-01,1,0.0,150.0,0.0,161.0,0,1,150.0,15,700,3391,
3392,-,4,H3392,2032-09-14,2032-09-15,1,0.0,200.0,0.0,204.0,0,1,200.0,80,1063,3392,
3393,-,2,H3393,2031-03-19,2031-03-21,2,0.0,200.0,0.0,200.0,0,1,100.0,63,512,3393,
3394,-,2,H3394,2031-05-16,2031-05-18,2,0.0,200.0,0.0,231.5,0,1,100.0,26,268,3394,
3395,-,2,H3395,2032-04-24,2032-04-25,1,0.0,100.0,0.0,122.5,0,1,100.0,48,1401,3395,
3396,-,3,H3396,2030-05-13,2030-05-14,1,0.0,150.0,0.0,150.0,0,1,150.0,71,1772,3396,
3397,-,2,H3397,2030-08-14,2030-08-15,1,0.0,100.0,0.0,100.0,0,1,100.0,44,195,3397,
3398,-,4,H3398,2031-11-19,2031-11-22,3,0.0,600.0,0.0,621.0,0,1,200.0,21,23,3398,
3399,-,3,H3399,2032-08-03,2032-08-05,2,0.0,300.0,0.0,313.0,0,1,150.0,55,310,3399,
3400,-,3,H3400,2030-01-17,2030-01-18,1,0.0,150.0,0.0,169.5,0,1,150.0,12,1877,3400,
3401,-,2,H3401,2032-06-23,2032-06-24,1,0.0,100.0,0.0,158.0,0,1,100.0,43,1140,3401,
3402,-,4,H3402,2031-01-26,2031-01-27,1,0.0,200.0,0.0,219.5,0,1,200.0,60,1256,3402,
3403,-,3,H3403,2030-05-14,2030-05-15,1,0.0,150.0,0.0,150.0,0,1,150.0,73,1811,3403,
3404,-,2,H3404,2032-12-08,2032-12-10,2,0.0,200.0,0.0,206.0,0,1,100.0,28,126,3404,
3405,-,2,H3405,2030-07-12,2030-07-13,1,0.0,100.0,0.0,100.0,0,1,100.0,2,1894,3405,
3406,-,3,H3406,2030-06-05,2030-06-06,1,0.0,150.0,0.0,150.0,0,1,150.0,11,190,3406,
3407,-,4,H3407,2031-08-02,2031-08-03,1,0.0,200.0,0.0,211.0,0,1,200.0,58,1841,3407,
3408,-,3,H3408,2030-12-13,2030-12-14,1,0.0,150.0,0.0,156.0,0,1,150.0,74,486,3408,
3409,-,3,H3409,2030-10-09,2030-10-10,1,0.0,150.0,0.0,155.0,0,1,150.0,54,723,3409,
3410,-,3,H3410,2032-10-05,2032-10-07,2,0.0,300.0,0.0,309.0,0,1,150.0,34,625,3410,
3411,-,3,H3411,2030-09-27,2030-09-29,2,0.0,300.0,0.0,311.0,0,1,150.0,30,1100,3411,
3412,-,2,H3412,2032-03-28,2032-04-01,4,0.0,400.0,0.0,406.0,0,1,100.0,25,1927,3412,
3413,-,3,H3413,2030-03-27,2030-03-28,1,0.0,150.0,0.0,152.0,0,1,150.0,77,1533,3413,
3414,-,2,H3414,2030-06-13,2030-06-14,1,0.0,100.0,0.0,114.5,0,1,100.0,44,826,3414,
3415,-,3,H3415,2031-06-22,2031-06-24,2,0.0,300.0,0.0,307.5,0,1,150.0,56,1818,3415,
3416,-,4,H3416,2032-01-14,2032-01-15,1,0.0,200.0,0.0,212.0,0,1,200.0,19,383,3416,
3417,-,2,H3417,2031-12-08,2031-12-10,2,0.0,200.0,0.0,210.5,0,1,100.0,65,1391,3417,
3418,-,2,H3418,2031-06-07,2031-06-09,2,0.0,200.0,0.0,205.0,0,1,100.0,62,40,3418,
3419,-,3,H3419,2031-08-22,2031-08-23,1,0.0,150.0,0.0,154.0,0,1,150.0,12,1479,3419,
3420,-,4,H3420,2030-03-31,2030-04-04,4,0.0,800.0,0.0,800.0,0,1,200.0,81,1858,3420,
3421,-,3,H3421,2032-05-07,2032-05-08,1,0.0,150.0,0.0,150.0,0,1,150.0,56,1591,3421,
3422,-,4,H3422,2030-02-16,2030-02-20,4,0.0,800.0,0.0,860.0,0,1,200.0,19,691,3422,
3423,-,4,H3423,2032-06-06,2032-06-08,2,0.0,400.0,0.0,413.0,0,1,200.0,81,388,3423,
3424,-,2,H3424,2031-09-15,2031-09-16,1,0.0,100.0,0.0,100.0,0,1,100.0,6,1209,3424,
3425,-,2,H3425,2032-05-22,2032-05-23,1,0.0,100.0,0.0,102.5,0,1,100.0,26,1093,3425,
3426,-,3,H3426,2032-05-24,2032-05-25,1,0.0,150.0,0.0,150.0,0,1,150.0,31,1712,3426,
3427,-,2,H3427,2031-09-21,2031-09-22,1,0.0,100.0,0.0,100.0,0,1,100.0,69,1886,3427,
3428,-,2,H3428,2031-06-05,2031-06-07,2,0.0,200.0,0.0,216.0,0,1,100.0,64,819,3428,
3429,-,2,H3429,2031-01-09,2031-01-10,1,0.0,100.0,0.0,120.0,0,1,100.0,6,1454,3429,
3430,-,3,H3430,2031-09-26,2031-09-30,4,0.0,600.0,0.0,608.0,0,1,150.0,30,1384,3430,
3431,-,4,H3431,2030-06-10,2030-06-14,4,0.0,800.0,0.0,800.0,0,1,200.0,60,1631,3431,
3432,-,3,H3432,2031-07-10,2031-07-12,2,0.0,300.0,0.0,312.0,0,1,150.0,50,1867,3432,
3433,-,3,H3433,2030-05-20,2030-05-22,2,0.0,300.0,0.0,316.5,0,1,150.0,13,1542,3433,
3434,-,2,H3434,2032-10-29,2032-10-30,1,0.0,100.0,0.0,123.0,0,1,100.0,69,1645,3434,
3435,-,4,H3435,2031-05-09,2031-05-10,1,0.0,200.0,0.0,200.0,0,1,200.0,61,30,3435,
3436,-,2,H3436,2032-12-15,2032-12-19,4,0.0,400.0,0.0,431.0,0,1,100.0,45,1038,3436,
3437,-,2,H3437,2031-01-31,2031-02-01,1,0.0,100.0,0.0,102.5,0,1,100.0,45,1466,3437,
3438,-,2,H3438,2032-02-11,2032-02-12,1,0.0,100.0,0.0,111.0,0,1,100.0,4,614,3438,
3439,-,4,H3439,2031-08-13,2031-08-14,1,0.0,200.0,0.0,206.0,0,1,200.0,80,1899,3439,
3440,-,2,H3440,2031-09-16,2031-09-21,5,0.0,500.0,0.0,510.0,0,1,100.0,8,1514,3440,
3441,-,2,H3441,2030-05-23,2030-05-25,2,0.0,200.0,0.0,207.5,0,1,100.0,67,1892,3441,
3442,-,3,H3442,2031-07-26,2031-07-27,1,0.0,150.0,0.0,150.0,0,1,150.0,30,1245,3442,
3443,-,3,H3443,2031-08-04,2031-08-05,1,0.0,150.0,0.0,150.0,0,1,150.0,30,875,3443,
3444,-,3,H3444,2032-04-14,2032-04-17,3,0.0,450.0,0.0,460.5,0,1,150.0,17,150,3444,
3445,-,3,H3445,2031-07-15,2031-07-16,1,0.0,150.0,0.0,187.0,0,1,150.0,36,653,3445,
3446,-,4,H3446,2030-09-02,2030-09-03,1,0.0,200.0,0.0,200.0,0,1,200.0,21,1404,3446,
3447,-,3,H3447,2032-01-27,2032-01-31,4,0.0,600.0,0.0,639.0,0,1,150.0,76,1435,3447,
3448,-,2,H3448,2032-03-06,2032-03-07,1,0.0,100.0,0.0,100.0,0,1,100.0,2,781,3448,
3449,-,2,H3449,2030-07-12,2030-07-16,4,0.0,400.0,0.0,400.0,0,1,100.0,29,1696,3449,
3450,-,3,H3450,2032-09-21,2032-09-22,1,0.0,150.0,0.0,150.0,0,1,150.0,70,1712,3450,
3451,-,4,H3451,2030-06-15,2030-06-16,1,0.0,200.0,0.0,209.0,0,1,200.0,41,447,3451,
3452,-,3,H3452,2031-11-10,2031-11-11,1,0.0,150.0,0.0,196.5,0,1,150.0,33,1683,3452,
3453,-,3,H3453,2030-03-21,2030-03-24,3,0.0,450.0,0.0,459.0,0,1,150.0,75,1328,3453,
3454,-,3,H3454,2030-02-12,2030-02-14,2,0.0,300.0,0.0,314.0,0,1,150.0,55,621,3454,
3455,-,4,H3455,2032-02-03,2032-02-04,1,0.0,200.0,0.0,200.0,0,1,200.0,61,657,3455,
3456,-,4,H3456,2030-04-13,2030-04-14,1,0.0,200.0,0.0,212.0,0,1,200.0,78,1207,3456,
3457,-,3,H3457,2030-09-24,2030-09-27,3,0.0,450.0,0.0,450.0,0,1,150.0,37,2005,3457,
3458,-,2,H3458,2032-05-07,2032-05-08,1,0.0,100.0,0.0,141.0,0,1,100.0,69,283,3458,
3459,-,3,H3459,2031-08-29,2031-08-31,2,0.0,300.0,0.0,300.0,0,1,150.0,52,1357,3459,
3460,-,3,H3460,2030-10-04,2030-10-08,4,0.0,600.0,0.0,611.0,0,1,150.0,13,1310,3460,
3461,-,2,H3461,2031-08-27,2031-08-31,4,0.0,400.0,0.0,428.0,0,1,100.0,66,1643,3461,
3462,-,4,H3462,2032-02-11,2032-02-12,1,0.0,200.0,0.0,234.5,0,1,200.0,79,310,3462,
3463,-,2,H3463,2032-01-16,2032-01-19,3,0.0,300.0,0.0,333.5,0,1,100.0,2,918,3463,
3464,-,2,H3464,2032-12-11,2032-12-12,1,0.0,100.0,0.0,122.0,0,1,100.0,22,190,3464,
3465,-,3,H3465,2030-05-14,2030-05-17,3,0.0,450.0,0.0,450.0,0,1,150.0,14,1304,3465,
3466,-,2,H3466,2032-05-17,2032-05-20,3,0.0,300.0,0.0,313.0,0,1,100.0,2,1262,3466,
3467,-,4,H3467,2032-02-05,2032-02-07,2,0.0,400.0,0.0,421.0,0,1,200.0,39,992,3467,
3468,-,2,H3468,2030-02-09,2030-02-10,1,0.0,100.0,0.0,115.5,0,1,100.0,7,482,3468,
3469,-,3,H3469,2031-05-08,2031-05-09,1,0.0,150.0,0.0,173.5,0,1,150.0,37,857,3469,
3470,-,3,H3470,2032-04-19,2032-04-20,1,0.0,150.0,0.0,181.5,0,1,150.0,76,616,3470,
3471,-,4,H3471,2032-02-25,2032-02-28,3,0.0,600.0,0.0,610.5,0,1,200.0,59,357,3471,
3472,-,3,H3472,2031-03-20,2031-03-24,4,0.0,600.0,0.0,630.5,0,1,150.0,73,402,3472,
3473,-,3,H3473,2032-12-18,2032-12-21,3,0.0,450.0,0.0,469.0,0,1,150.0,52,1960,3473,
3474,-,3,H3474,2032-10-06,2032-10-07,1,0.0,150.0,0.0,178.0,0,1,150.0,74,1342,3474,
3475,-,3,H3475,2031-02-16,2031-02-17,1,0.0,150.0,0.0,179.0,0,1,150.0,32,1089,3475,
3476,-,3,H3476,2032-12-20,2032-12-22,2,0.0,300.0,0.0,300.0,0,1,150.0,14,850,3476,
3477,-,3,H3477,2032-12-19,2032-12-20,1,0.0,150.0,0.0,161.0,0,1,150.0,35,1334,3477,
3478,-,3,H3478,2032-01-06,2032-01-08,2,0.0,300.0,0.0,324.5,0,1,150.0,74,1177,3478,
3479,-,2,H3479,2032-03-27,2032-03-30,3,0.0,300.0,0.0,311.0,0,1,100.0,65,901,3479,
3480,-,3,H3480,2031-10-31,2031-11-01,1,0.0,150.0,0.0,171.0,0,1,150.0,33,433,3480,
3481,-,3,H3481,2031-12-24,2031-12-26,2,0.0,300.0,0.0,306.5,0,1,150.0,30,323,3481,
3482,-,2,H3482,2032-11-18,2032-11-20,2,0.0,200.0,0.0,216.5,0,1,100.0,63,1093,3482,
3483,-,2,H3483,2032-04-30,2032-05-01,1,0.0,100.0,0.0,100.0,0,1,100.0,69,1128,3483,
3484,-,3,H3484,2031-10-27,2031-10-31,4,0.0,600.0,0.0,615.5,0,1,150.0,53,1056,3484,
3485,-,4,H3485,2032-09-02,2032-09-06,4,0.0,800.0,0.0,800.0,0,1,200.0,61,446,3485,
3486,-,2,H3486,2030-11-30,2030-12-02,2,0.0,200.0,0.0,219.0,0,1,100.0,68,1230,3486,
